category,url,title,price,rooms,area,address,free_period,time_ago,collection_date
rooms,https://www.avito.ru/sankt-peterburg/komnaty/komnata_v_3-k._23_et._7844990560,"Комната в 3-к., 2/3 эт.",15000,3,,"Санкт-Петербург, ул. Танкиста Хрустицкого, 72",Бесплатно более 2 месяцев,3 недели назад,2025-12-14 15:24:13
rooms,https://www.avito.ru/inta/komnaty/komnata_45_m_v_2-k._45_et._7694896893,"Комната 45 м² в 2-к., 4/5 эт.",8000,2,45,"Республика Коми, Инта, Воркутинская ул., 6",Бесплатно более 2 месяцев,20 октября 00:08,2025-12-14 15:24:19
rooms,https://www.avito.ru/luga/komnaty/koyko-mesto_24_m_12_et._7741406718,"Койко-место 24 м², 1/2 эт.",600,,24,"Ленинградская обл., Лужский р-н, Толмачёвское городское поселение, д. Новые Крупели, Лужская ул., 16",Бесплатно более 2 месяцев,2 недели назад,2025-12-14 15:24:24
rooms,https://www.avito.ru/kurdzhinovo/komnaty/komnata_v_2-k._12_et._7741457343,"Комната в 2-к., 1/2 эт.",15000,2,,"Карачаево-Черкесская Республика, Урупский р-н, с. Курджиново, ул. Ленина, 106",Бесплатно более 2 месяцев,3 недели назад,2025-12-14 15:24:30
rooms,https://www.avito.ru/zhukovskiy/komnaty/koyko-mesto_25_m_44_et._7598884062,"Койко-место 25 м², 4/4 эт.",500,,25,"Московская обл., Жуковский, Нижегородская ул., 4Б",Бесплатно более 2 месяцев,28 августа 22:50,2025-12-14 15:24:34
rooms,https://www.avito.ru/uzlovaya/komnaty/komnata_18_m_11_et._7693276746,"Комната 18 м², 1/1 эт.",12000,,18,"Тульская обл., Узловский р-н, городское поселение Узловая, Узловая, ул. Дзержинского, 9",Бесплатно более 2 месяцев,2 сентября 18:59,2025-12-14 15:24:39
rooms,https://www.avito.ru/obninsk/komnaty/komnata_16_m_v_8-k._34_et._4579097042,"Комната 16 м² в 8-к., 3/4 эт.",15000,8,16,"Калужская обл., Обнинск, ул. Красных Зорь, 13",Бесплатно на 2 месяца,27 января 18:35,2025-12-14 15:24:44
rooms,https://www.avito.ru/moskovskaya_oblast_krasnoznamensk/komnaty/komnata_20_m_v_2-k._22_et._7720147164,"Комната 20 м² в 2-к., 2/2 эт.",30000,2,20,"Москва, Новомосковский административный округ, р-н Внуково, д. Крёкшино, Школьная ул., 20",Бесплатно более 2 месяцев,15 ноября 08:38,2025-12-14 15:24:48
rooms,https://www.avito.ru/toropets/komnaty/komnata_137_m_v_1-k._45_et._4499480957,"Комната 13,7 м² в 1-к., 4/5 эт.",440000,1,13.7,"Тверская обл., Торопецкий муниципальный округ, Торопец, ул. Карла Маркса, 73",Бесплатно более 2 месяцев,19 октября 2024,2025-12-14 15:24:52
rooms,https://www.avito.ru/moskva/komnaty/koyko-mesto_18_m_v_3-k._49_et._7627495718,"Койко-место 18 м² в 3-к., 4/9 эт.",16994,3,18,"Москва, ул. Сергия Радонежского, 4",Бесплатно более 2 месяцев,6 сентября 21:13,2025-12-14 15:24:56
rooms,https://www.avito.ru/dzerzhinskiy/komnaty/komnata_15_m_v_2-k._69_et._7443154106,"Комната 15 м² в 2-к., 6/9 эт.",20000,2,15,"Московская обл., Дзержинский, Спортивная ул., 10",Бесплатно на 1 неделю,6 июня 05:24,2025-12-14 15:25:00
rooms,https://www.avito.ru/moskva/komnaty/komnata_14_m_v_2-k._19_et._7399548365,"Комната 14 м² в 2-к., 1/9 эт.",4000,2,14,"Москва, Плетешковский пер., 12-16",Бесплатно более 2 месяцев,11 июня 21:04,2025-12-14 15:25:08
rooms,https://www.avito.ru/sergiev_posad/komnaty/koyko-mesto_17_m_v_1-k._35_et._7885667909,"Койко-место 17 м² в 1-к., 3/5 эт.",2000,1,17,"Московская обл., Сергиево-Посадский г.о., Сергиев Посад, Владимирская ул., 7к1",Бесплатно более 2 месяцев,2 недели назад,2025-12-14 15:25:14
rooms,https://www.avito.ru/odintsovo/komnaty/komnata_18_m_v_1-k._1314_et._7505917405,"Комната 18 м² в 1-к., 13/14 эт.",5000,1,18,"Московская обл., Одинцовский г.о., пгт. ВНИИССОК, 6",Бесплатно более 2 месяцев,17 июля 10:58,2025-12-14 15:25:19
houses,https://www.avito.ru/kosterevo/doma_dachi_kottedzhi/dom_102_m_na_uchastke_20_sot._3844356450,Дом 102 м² на участке 20 сот.,10000,,102,"Владимирская обл., Петушинский р-н, муниципальное образование Пекшинское",Бесплатно более 2 месяцев,21 февраля 2024,2025-12-14 15:25:38
houses,https://www.avito.ru/malino/doma_dachi_kottedzhi/dom_60_m_na_uchastke_12_sot._7640433993,Дом 60 м² на участке 12 сот.,1000,,60,"Московская обл., г.о. Ступино, с. Бортниково, Советская ул.",Бесплатно на 1 неделю,14 сентября 07:43,2025-12-14 15:25:44
houses,https://www.avito.ru/krasnodar/doma_dachi_kottedzhi/dom_40_m_na_uchastke_2_sot._3594731377,Дом 40 м² на участке 2 сот.,20000,,40,"Краснодарский край, Краснодар, Западный внутригородской округ, ул. Мичурина, 31",Бесплатно более 2 месяцев,27 января 2024,2025-12-14 15:25:51
houses,https://www.avito.ru/toksovo/doma_dachi_kottedzhi/dacha_90_m_na_uchastke_9_sot._2213958915,Дача 90 м² на участке 9 сот.,50000,,90,"Ленинградская обл., Всеволожский р-н, Лесколовское сельское поселение, СНТ Моряк",Бесплатно на 1 месяц,26 сентября 2021,2025-12-14 15:25:56
houses,https://www.avito.ru/sankt-peterburg_peterhof/doma_dachi_kottedzhi/dom_42_m_na_uchastke_10_sot._7780302228,Дом 42 м² на участке 10 сот.,30000,,42,"Ленинградская обл., Ломоносовский р-н, Низинское сельское поселение, д. Сашино, Сиреневая ул.",Бесплатно более 2 месяцев,1 неделю назад,2025-12-14 15:26:02
houses,https://www.avito.ru/eysk/doma_dachi_kottedzhi/dom_55_m_na_uchastke_25_sot._7859094559,Дом 55 м² на участке 25 сот.,1,,55,"Краснодарский край, Ейский р-н, Ейское городское поселение, Ейск, Приморская наб.",Бесплатно на 2 месяца,3 дня назад,2025-12-14 15:26:07
houses,https://www.avito.ru/novokuznetsk/doma_dachi_kottedzhi/dom_30_m_na_uchastke_10_sot._7917478172,Дом 30 м² на участке 10 сот.,100,,30,"Кемеровская обл. — Кузбасс, Новокузнецкий г.о., Новокузнецк, Перелесская ул., 3",Бесплатно более 2 месяцев,3 дня назад,2025-12-14 15:26:12
houses,https://www.avito.ru/lihoslavl/doma_dachi_kottedzhi/dom_50_m_na_uchastke_30_sot._7704398843,Дом 50 м² на участке 30 сот.,1000,,50,"Тверская обл., Калининский муниципальный округ, д. Порожки",Бесплатно более 2 месяцев,10 октября 21:05,2025-12-14 15:26:18
houses,https://www.avito.ru/malahovka/doma_dachi_kottedzhi/dom_50_m_na_uchastke_35_sot._1843291089,"Дом 50 м² на участке 3,5 сот.",40000,,50,"Московская обл., г.о. Люберцы, рп. Малаховка, Касимовское ш., 7А",Бесплатно более 2 месяцев,2 ноября 2019,2025-12-14 15:26:22
houses,https://www.avito.ru/sochi/doma_dachi_kottedzhi/dom_765_m_na_uchastke_68_sot._4313394995,"Дом 76,5 м² на участке 6,8 сот.",40000,,76.5,"Краснодарский край, г.о. Сочи, с. Казачий Брод, садоводческое товарищество Электроника, 5",Бесплатно на 1 неделю,2 октября 2024,2025-12-14 15:26:28
houses,https://www.avito.ru/krasnodar/doma_dachi_kottedzhi/dacha_62_m_na_uchastke_4_sot._1845112511,Дача 62 м² на участке 4 сот.,10000,,62,"Краснодарский край, г.о. Краснодар, пос. Индустриальный, Миргородская ул., 54",Бесплатно более 2 месяцев,21 ноября 2019,2025-12-14 15:26:34
houses,https://www.avito.ru/vologda/doma_dachi_kottedzhi/dacha_30_m_na_uchastke_8_sot._2419272667,Дача 30 м² на участке 8 сот.,6000,,30,"Вологодская обл., Вологда, садоводческое товарищество Бережок",Бесплатно на 2 месяца,23 апреля 2022,2025-12-14 15:26:39
houses,https://www.avito.ru/leningradskaya_oblast_primorsk/doma_dachi_kottedzhi/dom_42_m_na_uchastke_136_sot._2814370728,"Дом 42 м² на участке 13,6 сот.",34900,,42,"Ленинградская обл., Выборгский р-н, Приморское городское поселение, пос. Вязы, Сказочный пр.",Бесплатно на 1 месяц,20 марта 2023,2025-12-14 15:26:43
houses,https://www.avito.ru/rylsk/doma_dachi_kottedzhi/dom_48_m_na_uchastke_15_sot._3954621906,Дом 48 м² на участке 15 сот.,1000,,48,"Курская обл., 38Н-705",Бесплатно более 2 месяцев,24 марта 2024,2025-12-14 15:26:49
houses,https://www.avito.ru/sochi/doma_dachi_kottedzhi/dom_27_m_na_uchastke_4_sot._7685310074,Дом 27 м² на участке 4 сот.,25000,,27,"Краснодарский край, г.о. Сочи, с. Черешня, Пермская ул., 40",Бесплатно более 2 месяцев,20 сентября 09:05,2025-12-14 15:26:54
houses,https://www.avito.ru/derbent/doma_dachi_kottedzhi/dom_45_m_na_uchastke_4_ga_1462278916,Дом 45 м² на участке 4 га,10000,,45,"Республика Дагестан, Дербент, Садовая ул., 6",Бесплатно более 2 месяцев,16 сентября 2018,2025-12-14 15:26:59
houses,https://www.avito.ru/luga/doma_dachi_kottedzhi/dom_38_m_na_uchastke_3_sot._7768288779,Дом 38 м² на участке 3 сот.,1000,,38,"Ленинградская обл., Лужский р-н, Заклинское сельское поселение, д. Заклинье",Бесплатно более 2 месяцев,13 ноября 16:20,2025-12-14 15:27:04
houses,https://www.avito.ru/mahachkala/doma_dachi_kottedzhi/dom_320_m_na_uchastke_2_sot._7537580750,Дом 320 м² на участке 2 сот.,200000,,320,"Республика Дагестан, Махачкала, ул. Ахлакова, 6",Бесплатно на 1 неделю,16 августа 13:07,2025-12-14 15:27:09
houses,https://www.avito.ru/dmitrievskoe/doma_dachi_kottedzhi/dom_827_m_na_uchastke_15_sot._7431350595,"Дом 82,7 м² на участке 15 сот.",5000,,82.7,"Ставропольский край, Ипатовский муниципальный округ, с. Новоандреевское, ул. Ленина",Бесплатно более 2 месяцев,22 июня 16:57,2025-12-14 15:27:14
houses,https://www.avito.ru/leskolovo/doma_dachi_kottedzhi/dom_35_m_na_uchastke_67_sot._7359406294,"Дом 35 м² на участке 6,7 сот.",50000,,35,"Ленинградская обл., Всеволожский р-н, Куйвозовское сельское поселение, массив Екатериновка, Петровская ул., 26",Бесплатно на 1 месяц,11 мая 21:20,2025-12-14 15:27:20
houses,https://www.avito.ru/zelenogradsk/doma_dachi_kottedzhi/dom_50_m_na_uchastke_6_sot._7566479491,Дом 50 м² на участке 6 сот.,25000,,50,"Калининградская обл., Зеленоградский муниципальный округ, Зеленоградск, Ботаническая ул., 32",Бесплатно более 2 месяцев,16 августа 14:13,2025-12-14 15:27:26
houses,https://www.avito.ru/ob/doma_dachi_kottedzhi/dom_120_m_na_uchastke_5_sot._7765481857,Дом 120 м² на участке 5 сот.,50000,,120,"Новосибирская обл., Новосибирский р-н, Толмачёвский сельсовет, с. Красноглинное",Бесплатно более 2 месяцев,13 ноября 18:14,2025-12-14 15:27:32
houses,https://www.avito.ru/stavropolskiy_kray_zavetnoe/doma_dachi_kottedzhi/dom_80_m_na_uchastke_100_sot._3474702020,Дом 80 м² на участке 100 сот.,3000,,80,"Краснодарский край, Успенский р-н, Успенское сельское поселение, хутор Лок, ул. Демьяна Бедного, 11",Бесплатно более 2 месяцев,7 сентября 2023,2025-12-14 15:27:37
houses,https://www.avito.ru/kokoshkino/doma_dachi_kottedzhi/dom_175_m_na_uchastke_6_sot._4334390602,Дом 175 м² на участке 6 сот.,19000,,175,"Москва, Новомосковский административный округ, р-н Внуково, дп. Кокошкино, ул. Гагарина, 8",Бесплатно более 2 месяцев,7 сентября 2024,2025-12-14 15:27:43
houses,https://www.avito.ru/kirsanov/doma_dachi_kottedzhi/dom_664_m_na_uchastke_40_sot._7381426138,"Дом 66,4 м² на участке 40 сот.",10000,,66.4,"Тамбовская обл., Гавриловский муниципальный округ, с. Вельможка, 89",Бесплатно более 2 месяцев,11 мая 10:34,2025-12-14 15:27:47
houses,https://www.avito.ru/hanskaya/doma_dachi_kottedzhi/kottedzh_30_m_na_uchastke_21_sot._1016759110,Коттедж 30 м² на участке 21 сот.,19500,,30,"Республика Адыгея (Адыгея), г.о. Майкоп, станица Ханская, Огородная ул., 2",Бесплатно более 2 месяцев,18 декабря 2017,2025-12-14 15:27:52
houses,https://www.avito.ru/novopetrovskoe/doma_dachi_kottedzhi/dom_100_m_na_uchastke_24_sot._2265833857,Дом 100 м² на участке 24 сот.,31000,,100,"Московская обл., река Тростня",Бесплатно на 1 месяц,20 ноября 2021,2025-12-14 15:27:57
houses,https://www.avito.ru/perm/doma_dachi_kottedzhi/dom_300_m_na_uchastke_14_sot._4406215776,Дом 300 м² на участке 14 сот.,150000,,300,"Пермский край, Пермь, Средняя ул.",Бесплатно более 2 месяцев,13 декабря 2024,2025-12-14 15:28:03
houses,https://www.avito.ru/vologda/doma_dachi_kottedzhi/dom_50_m_na_uchastke_35_sot._7474130075,"Дом 50 м² на участке 3,5 сот.",15000,,50,"Вологодская обл., Вологда, ул. Ветошкина, 35А",Бесплатно более 2 месяцев,9 июля 01:21,2025-12-14 15:28:08
houses,https://www.avito.ru/gubkinskiy/doma_dachi_kottedzhi/dom_740_m_na_uchastke_4_sot._4508775575,Дом 740 м² на участке 4 сот.,170000,,740,"Тюменская обл., Ямало-Ненецкий АО, Губкинский, 16-й мкр-н, 5",Бесплатно более 2 месяцев,22 декабря 2024,2025-12-14 15:28:13
houses,https://www.avito.ru/mishelevka/doma_dachi_kottedzhi/dom_16_m_na_uchastke_10_sot._4597489427,Дом 16 м² на участке 10 сот.,5000,,16,"Иркутская обл., Черемховский р-н, Узколугское муниципальное образование, с. Узкий Луг, Береговая ул.",Бесплатно на 1 неделю,8 марта 11:46,2025-12-14 15:28:19
houses,https://www.avito.ru/konakovo/doma_dachi_kottedzhi/kottedzh_150_m_na_uchastke_8_sot._7756882584,Коттедж 150 м² на участке 8 сот.,25000,,150,"Тверская обл., Конаковский муниципальный округ, д. Вахонино, 1-й Торговый пр.",Бесплатно более 2 месяцев,2 недели назад,2025-12-14 15:28:24
houses,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/doma_dachi_kottedzhi/dom_72_m_na_uchastke_6_sot._4399807108,Дом 72 м² на участке 6 сот.,72000,,72,"Московская обл., г.о. Красногорск, садовое товарищество Берёзка, Васильковая ул.",Бесплатно более 2 месяцев,26 сентября 2024,2025-12-14 15:28:28
houses,https://www.avito.ru/pochep/doma_dachi_kottedzhi/dom_522_m_na_uchastke_633_sot._7707053018,"Дом 52,2 м² на участке 63,3 сот.",10000,,52.2,"Брянская обл., Почепский р-н, Первомайское сельское поселение, с. Первомайское, Советская ул., 87",Бесплатно на 1 месяц,9 октября 16:53,2025-12-14 15:28:34
houses,https://www.avito.ru/tomilino/doma_dachi_kottedzhi/dom_30_m_na_uchastke_3_sot._3555793937,Дом 30 м² на участке 3 сот.,35000,,30,"Московская обл., г.о. Люберцы, пгт. Жилино-1",Бесплатно на 1 неделю,25 октября 2023,2025-12-14 15:28:38
houses,https://www.avito.ru/krasnodar/doma_dachi_kottedzhi/dom_240_m_na_uchastke_6_sot._7677182873,Дом 240 м² на участке 6 сот.,65000,,240,"Краснодарский край, Краснодар, Островная ул., 14",Бесплатно более 2 месяцев,12 октября 12:19,2025-12-14 15:28:42
houses,https://www.avito.ru/dmitrov/doma_dachi_kottedzhi/dom_120_m_na_uchastke_75_sot._7760486479,"Дом 120 м² на участке 7,5 сот.",37600,,120,"Московская обл., Дмитровский муниципальный округ, с. Орудьево, 11",Бесплатно на 2 месяца,6 ноября 18:40,2025-12-14 15:28:47
houses,https://www.avito.ru/velikiy_ustyug/doma_dachi_kottedzhi/dom_64_m_na_uchastke_15_sot._3712270584,Дом 64 м² на участке 15 сот.,35000,,64,"Вологодская обл., Великоустюгский муниципальный округ, пос. Валга, Полевая ул., 5",Бесплатно на 1 неделю,16 февраля 2024,2025-12-14 15:28:53
houses,https://www.avito.ru/rostovskaya_oblast_nikolaevka/doma_dachi_kottedzhi/dom_55_m_na_uchastke_50_sot._557541057,Дом 55 м² на участке 50 сот.,100,,55,"Ростовская обл., Неклиновский р-н, Большенеклиновское сельское поселение, хутор Кунделекино",Бесплатно более 2 месяцев,23 апреля 2015,2025-12-14 15:28:59
houses,https://www.avito.ru/alupka/doma_dachi_kottedzhi/kottedzh_32_m_na_uchastke_3_sot._3397969528,Коттедж 32 м² на участке 3 сот.,25000,,32,"Севастополь, Балаклавский р-н, Орлиновский муниципальный округ, с. Павловка, Подлесная ул., 11",Бесплатно более 2 месяцев,23 августа 2023,2025-12-14 15:29:03
houses,https://www.avito.ru/sysert/doma_dachi_kottedzhi/dom_76_m_na_uchastke_8_sot._7803961980,Дом 76 м² на участке 8 сот.,10000,,76,"Свердловская обл., Сысертский муниципальный округ, Сысерть, ул. Ленина, 21",Бесплатно на 1 месяц,2 недели назад,2025-12-14 15:29:07
houses,https://www.avito.ru/noginsk/doma_dachi_kottedzhi/dom_70_m_na_uchastke_5_sot._4576855350,Дом 70 м² на участке 5 сот.,80000,,70,"Московская обл., Богородский г.о., д. Починки, Пятницкая ул., 35",Бесплатно на 1 неделю,28 января 12:39,2025-12-14 15:29:12
houses,https://www.avito.ru/belyy/doma_dachi_kottedzhi/dom_70_m_na_uchastke_50_sot._4095865128,Дом 70 м² на участке 50 сот.,500,,70,"Тверская обл., Бельский муниципальный округ, д. Скерино, Центральная ул.",Бесплатно более 2 месяцев,13 июля 2024,2025-12-14 15:29:18
houses,https://www.avito.ru/ufa/doma_dachi_kottedzhi/kottedzh_130_m_na_uchastke_6_sot._7656675221,Коттедж 130 м² на участке 6 сот.,40000,,130,"Республика Башкортостан, г.о. Уфа, д. Жилино, Степная ул., 28",Бесплатно более 2 месяцев,23 октября 08:27,2025-12-14 15:29:24
houses,https://www.avito.ru/prokopevsk/doma_dachi_kottedzhi/dom_56_m_na_uchastke_15_sot._2206003580,Дом 56 м² на участке 15 сот.,1000,,56,"Кемеровская обл. — Кузбасс, Прокопьевский г.о., Прокопьевск, Соколовский пер., 15",Бесплатно более 2 месяцев,28 сентября 2021,2025-12-14 15:29:29
houses,https://www.avito.ru/domodedovo/doma_dachi_kottedzhi/dom_120_m_na_uchastke_7_sot._7803289048,Дом 120 м² на участке 7 сот.,20000,,120,"Московская обл., Домодедово, КП Кузьминский, 131",Бесплатно на 1 месяц,7 дней назад,2025-12-14 15:29:34
houses,https://www.avito.ru/rzhev/doma_dachi_kottedzhi/dom_50_m_na_uchastke_17_sot._1966148991,Дом 50 м² на участке 17 сот.,5000,,50,"Тверская обл., Ржевский муниципальный округ, д. Семашка",Бесплатно более 2 месяцев,29 июня 2020,2025-12-14 15:29:38
houses,https://www.avito.ru/olenino/doma_dachi_kottedzhi/dom_70_m_na_uchastke_30_sot._7692304234,Дом 70 м² на участке 30 сот.,2000,,70,"Тверская обл., Оленинский муниципальный округ, д. Волково (Холмецкое сельское поселение)",Бесплатно более 2 месяцев,24 октября 19:55,2025-12-14 15:29:43
houses,https://www.avito.ru/novosergievka/doma_dachi_kottedzhi/dom_85_m_na_uchastke_10_sot._7329916349,Дом 85 м² на участке 10 сот.,2500,,85,"Оренбургская обл., Новосергиевский р-н, Новосергиевский поссовет, пос. Новосергиевка, ул. Льва Толстого, 1А",Бесплатно на 1 неделю,24 апреля 17:26,2025-12-14 15:29:49
houses,https://www.avito.ru/kostomuksha/doma_dachi_kottedzhi/dom_80_m_na_uchastke_8_sot._2643054491,Дом 80 м² на участке 8 сот.,30000,,80,"Республика Карелия, Костомукшский муниципальный округ, пос. Заречный, ул. Геологов",Бесплатно на 2 месяца,10 ноября 2022,2025-12-14 15:29:54
houses,https://www.avito.ru/yaroslavskaya_oblast_petrovskoe/doma_dachi_kottedzhi/dom_34_m_na_uchastke_29_sot._2563820177,Дом 34 м² на участке 29 сот.,5000,,34,"Ярославская обл., Ростовский р-н, сельское поселение Петровское, с. Боровицы, 6",,9 октября 2022,2025-12-14 15:30:20
houses,https://www.avito.ru/kursk/doma_dachi_kottedzhi/dom_62_m_na_uchastke_2_sot._4162607415,Дом 62 м² на участке 2 сот.,28000,,62,"Курская обл., Курск, ул. Димитрова, 38",Бесплатно на 1 неделю,20 августа 2024,2025-12-14 15:30:26
houses,https://www.avito.ru/rzhev/doma_dachi_kottedzhi/dom_50_m_na_uchastke_17_sot._1966148991,Дом 50 м² на участке 17 сот.,5000,,50,"Тверская обл., Ржевский муниципальный округ, д. Семашка",Бесплатно более 2 месяцев,29 июня 2020,2025-12-14 15:30:33
houses,https://www.avito.ru/atyashevo/doma_dachi_kottedzhi/dom_60_m_na_uchastke_50_sot._7392210010,Дом 60 м² на участке 50 сот.,10000,,60,"Республика Мордовия, Атяшевский р-н, Большеманадышское сельское поселение, с. Большие Манадыши, Октябрьская ул., 76",Бесплатно более 2 месяцев,31 мая 13:24,2025-12-14 15:30:39
houses,https://www.avito.ru/krasnodar/doma_dachi_kottedzhi/dom_240_m_na_uchastke_6_sot._7677182873,Дом 240 м² на участке 6 сот.,65000,,240,"Краснодарский край, Краснодар, Островная ул., 14",Бесплатно более 2 месяцев,12 октября 12:19,2025-12-14 15:30:44
houses,https://www.avito.ru/mariupol/doma_dachi_kottedzhi/taunhaus_47_m_na_uchastke_2_sot._3733320542,Таунхаус 47 м² на участке 2 сот.,49900,,47,"Мариупольская городская община, Мариуполь, жилищно-строительный кооператив Бригантина, 207",Бесплатно более 2 месяцев,11 апреля 2024,2025-12-14 15:30:51
houses,https://www.avito.ru/sankt-peterburg_peterhof/doma_dachi_kottedzhi/dom_42_m_na_uchastke_10_sot._7780302228,Дом 42 м² на участке 10 сот.,30000,,42,"Ленинградская обл., Ломоносовский р-н, Низинское сельское поселение, д. Сашино, Сиреневая ул.",Бесплатно более 2 месяцев,1 неделю назад,2025-12-14 15:30:57
houses,https://www.avito.ru/simferopol/doma_dachi_kottedzhi/dom_38_m_na_uchastke_1_sot._7613128108,Дом 38 м² на участке 1 сот.,18000,,38,"Республика Крым, Симферополь, Голубиная ул., 16",Бесплатно более 2 месяцев,19 сентября 16:10,2025-12-14 15:31:02
houses,https://www.avito.ru/bolsheustikinskoe/doma_dachi_kottedzhi/dom_80_m_na_uchastke_27_sot._3942047995,Дом 80 м² на участке 27 сот.,100,,80,"Свердловская обл., Артинский г.о., с. Малая Тавра, Советская ул.",Бесплатно более 2 месяцев,13 марта 2024,2025-12-14 15:31:07
houses,https://www.avito.ru/noginsk/doma_dachi_kottedzhi/dom_70_m_na_uchastke_5_sot._4576855350,Дом 70 м² на участке 5 сот.,80000,,70,"Московская обл., Богородский г.о., д. Починки, Пятницкая ул., 35",Бесплатно на 1 неделю,28 января 12:39,2025-12-14 15:31:14
houses,https://www.avito.ru/prokopevsk/doma_dachi_kottedzhi/dom_56_m_na_uchastke_15_sot._2206003580,Дом 56 м² на участке 15 сот.,1000,,56,"Кемеровская обл. — Кузбасс, Прокопьевский г.о., Прокопьевск, Соколовский пер., 15",Бесплатно более 2 месяцев,28 сентября 2021,2025-12-14 15:31:21
houses,https://www.avito.ru/kaluzhskaya_oblast_kirov/doma_dachi_kottedzhi/dom_137_m_na_uchastke_31_sot._7782590090,Дом 137 м² на участке 31 сот.,5000,,137,"Калужская обл., Барятинский муниципальный округ, сельское поселение Асмолово, с. Новое Село, Красносельская ул., 44",Бесплатно более 2 месяцев,2 недели назад,2025-12-14 15:31:27
houses,https://www.avito.ru/lipetskaya_oblast_donskoe/doma_dachi_kottedzhi/dom_45_m_na_uchastke_21_sot._7487622023,Дом 45 м² на участке 21 сот.,1000,,45,"Липецкая обл., Задонский р-н, Скорняковский сельсовет, с. Скорняково",Бесплатно на 2 месяца,23 июня 14:09,2025-12-14 15:31:32
houses,https://www.avito.ru/sankt-peterburg_pavlovsk/doma_dachi_kottedzhi/dom_25_m_na_uchastke_1_sot._7268146496,Дом 25 м² на участке 1 сот.,20000,,25,"Санкт-Петербург, Пушкинский р-н, Павловск, исторический район Матросская Слобода",Бесплатно более 2 месяцев,31 марта 20:51,2025-12-14 15:31:38
houses,https://www.avito.ru/essentuki/doma_dachi_kottedzhi/dom_100_m_na_uchastke_5_sot._4491415114,Дом 100 м² на участке 5 сот.,25000,,100,"Ставропольский край, Ессентуки, Мельничная ул., 17/1",Бесплатно более 2 месяцев,23 января 12:31,2025-12-14 15:31:44
houses,https://www.avito.ru/pychas/doma_dachi_kottedzhi/dom_658_m_na_uchastke_22_sot._7347076123,"Дом 65,8 м² на участке 22 сот.",3000,,65.8,"Удмуртская Республика, Увинский р-н, с. Красное, Лесная ул., 16",Бесплатно более 2 месяцев,26 апреля 10:02,2025-12-14 15:31:51
houses,https://www.avito.ru/elektrogorsk/doma_dachi_kottedzhi/dom_142_m_na_uchastke_25_sot._7590738277,Дом 142 м² на участке 25 сот.,50000,,142,"Московская обл., Павлово-Посадский г.о., Электрогорск",Бесплатно на 1 неделю,26 августа 11:16,2025-12-14 15:31:56
houses,https://www.avito.ru/voyvozh/doma_dachi_kottedzhi/dom_36_m_na_uchastke_33_sot._3631176953,Дом 36 м² на участке 33 сот.,10000,,36,"Республика Коми, муниципальный округ Ухта, д. Изваиль",Бесплатно более 2 месяцев,23 декабря 2023,2025-12-14 15:32:02
houses,https://www.avito.ru/markova/doma_dachi_kottedzhi/dom_500_m_na_uchastke_18_sot._2456636460,Дом 500 м² на участке 18 сот.,300000,,500,"Иркутская обл., Иркутский р-н, Марковское муниципальное образование, рп. Маркова, Кайская ул., 51",Бесплатно более 2 месяцев,16 июня 2022,2025-12-14 15:32:07
houses,https://www.avito.ru/novosibirsk/doma_dachi_kottedzhi/dacha_40_m_na_uchastke_6_sot._2460778263,Дача 40 м² на участке 6 сот.,15800,,40,"Новосибирская обл., Новосибирск, товарищество собственников недвижимости Строитель, 65",Бесплатно на 1 неделю,26 июня 2022,2025-12-14 15:32:13
houses,https://www.avito.ru/ershichi/doma_dachi_kottedzhi/dacha_70_m_na_uchastke_45_sot._4197671795,Дача 70 м² на участке 45 сот.,5000,,70,"Смоленская обл., Рославльский муниципальный округ, Пригорьевское сельское поселение, д. Бехово",Бесплатно более 2 месяцев,17 июня 2024,2025-12-14 15:32:18
houses,https://www.avito.ru/barda/doma_dachi_kottedzhi/kottedzh_100_m_na_uchastke_5_sot._2322861935,Коттедж 100 м² на участке 5 сот.,50000,,100,"Пермский край, Бардымский муниципальный округ, парк развлечений Ашатли Тулва, Учебная трасса",Бесплатно более 2 месяцев,27 декабря 2021,2025-12-14 15:32:24
houses,https://www.avito.ru/volgograd/doma_dachi_kottedzhi/kottedzh_200_m_na_uchastke_1_sot._3171347946,Коттедж 200 м² на участке 1 сот.,30000,,200,"Волгоградская обл., Волгоград, Читинская ул., 20",Бесплатно более 2 месяцев,19 июля 2023,2025-12-14 15:32:30
houses,https://www.avito.ru/lev_tolstoy/doma_dachi_kottedzhi/dom_50_m_na_uchastke_36_sot._7259310397,Дом 50 м² на участке 36 сот.,5000,,50,"Липецкая обл., Лев-Толстовский р-н, Домачевский сельсовет, с. Орловка",Бесплатно более 2 месяцев,24 марта 13:02,2025-12-14 15:32:35
houses,https://www.avito.ru/vorovskogo/doma_dachi_kottedzhi/dacha_87_m_na_uchastke_6_sot._4729529116,Дача 87 м² на участке 6 сот.,53000,,87,"Московская обл., Богородский г.о., рп. имени Воровского, Нижняя ул.",Бесплатно более 2 месяцев,29 декабря 2024,2025-12-14 15:32:41
